tgl,manufacture,version,max_slot,iploopback,hostname,self_slot,tipe_card,tipe_card_1,cap,port_used,port_idle,list_port_used,node,file2_sto_a,file2_types,file2_platform,file2_sto,file2_sto_l,file2_witel,file2_reg,file2_cluster,file2_longitude,file2_latitude
,,,,,GPON03-D6-PNJ-3KNA,,,,,,,,,PNJ,C320v2,,PNJ,PENAJAM,BALIKPAPAN,6,,116.7668,-1.2572
,,,,,GPON03-D6-PTK-3MML,,,,,,,,,PTK,C320v2,ZTE,PTK,PONTIANAK CENTRUM,PONTIANAK,6,,109.3335,-0.03325
,,,,,GPON03-D6-PUT-2MTBH,,,,,,,,,PUT,MA5800-X2,HUAWEI,PUT,PUTUS SIBAU,PONTIANAK,6,,112.92007,0.87714
,,,,,GPON03-D6-PYM-4,,,,,,,,,PYM,AN5116-06B,NOKIA,PYM,PALANGKARAYA- KM5,PALANGKARAYA,6,,113.88325,-2.17486
,,,,,GPON03-D6-SAI-5,,,,,,,,,SAI,7360 ISAM FX R5.6,NOKIA,SAI,SAMPIT,PALANGKARAYA,6,,112.9552425,-2.5440205
,,,,,GPON03-D6-SAN-4,,,,,,,,,SAN,,CISCO,SAN,SALAMAN,MAGELANG,4,,117.2401,-0.65764
,,,,,GPON03-D6-SAO-3,,,,,,,,,SAO,C600,ZTE,SAO,SAIGON,PONTIANAK,6,,109.36326,-0.0443
,,,,,GPON03-D6-SBR-4,,,,,,,,,SBR,AN5116-06B,CISCO,SBR,SEBERANG,SAMARINDA,6,,117.1192,-0.53444
,,,,,GPON03-D6-SED-2,,,,,,,,,SED,MA5800-X17,ZTE,SED,SEKADAU,PONTIANAK,6,,109.3187524,-0.087156
,,,,,GPON03-D6-SED-5RWAK,,,,,,,,,SED,,,SED,SEKADAU,PONTIANAK,6,,109.3187524,-0.087156
,,,,,GPON03-D6-SEM-4,,,,,,,,,SEM,AN6000-17,CISCO,SEM,SEMPAJA,SAMARINDA,6,,117.1585,-0.4309
,,,,,GPON03-D6-SEP-4SPR,,,,,,,,,SEP,AN6000-2,,SEP,SEPARI,SAMARINDA,6,,117.06456,-0.31104
,,,,,GPON03-D6-SGK-4,,,,,,,,,SGK,AN5116-06B,CISCO,SGK,SUNGAIKAPIH,SAMARINDA,6,,117.14784,0.49448
,,,,,GPON03-D6-SMR-3,,,,,,,,,SMR,C300v2,CISCO,SMR,SAMARINDA,SAMARINDA,6,,117.1482,-0.49453
,,,,,GPON03-D6-SPY-2PNTI,,,,,,,,,SPY,MA5800-X2,HUAWEI,SPY,SUNGAI PINYUH,PONTIANAK,6,,109.07398,0.27497
,,,,,GPON03-D6-SRY-3ABW,,,,,,,,,SRY,C320v2,,SRY,SUNGAIRAYA,PONTIANAK,6,,109.3492386,-0.0871961
,,,,,GPON03-D6-STA-2,,,,,,,,,STA,,,STA,SIANTAN,PONTIANAK,6,,109.3292,-0.00337
,,,,,GPON03-D6-STG-2BLB,,,,,,,,,STG,MA5800-X2,HUAWEI,STG,SINTANG,PONTIANAK,6,,111.4882,0.06967
,,,,,GPON03-D6-STT-3BKP,,,,,,,,,STT,C320v2,,STT,SANGATTA,SAMARINDA,6,,117.5264,0.53319
,,,,,GPON03-D6-TBA-2SPG,,,,,,,,,TBA,MA5800-X2,HUAWEI,TBA,TEBAS,PONTIANAK,6,,109.14778,1.23096
,,,,,GPON03-D6-TBY-4LTI,,,,,,,,,TBY,AN5516-04,NOKIA,TBY,TELUK BAYUR,TARAKAN,6,,117.49421,2.14925
,,,,,GPON03-D6-TGG-4,,,,,,,,,TGG,AN5116-06B,CISCO,TGG,TENGGARONG,SAMARINDA,6,,116.989,-0.41497
,,,,,GPON03-D6-TJL-2,,,,,,,,,TJL,MA5600T,HUAWEI,TJL,TANJUNG TABALONG,BANJARMASIN,6,,115.38146,2.16419
,,,,,GPON03-D6-TLA-4,,,,,,,,,TLA,AN6000-17,,TLA,TANJUNG PALAS,TARAKAN,6,,117.10684,2.77628
,,,,,GPON03-D6-TML-4,,,,,,,,,TML,,NOKIA,TML,TAMIANG LAYANG,PALANGKARAYA,6,,115.4045,-2.20235
,,,,,GPON03-D6-TNG-3KRO,,,,,,,,,TNG,C320v2,,TNG,TANAH GROGOT,BALIKPAPAN,6,,116.19206,1.90693
,,,,,GPON03-D6-TRD-4,,,,,,,,,TRD,AN5116-06B,NOKIA,TRD,TANJUNG REDEB,TARAKAN,6,,117.49687,2.14967
,,,,,GPON03-D6-TRD-5,,,,,,,,,TRD,7360 ISAM FX R5.6,NOKIA,TRD,TANJUNG REDEB,TARAKAN,6,,117.49687,2.14967
,,,,,GPON03-D6-TRK-3JUATA,,,,,,,,,TRK,C320v2,NOKIA,TRK,TARAKAN,TARAKAN,6,,117.59438,3.30287
,,,,,GPON03-D6-TRK-4,,,,,,,,,TRK,AN6000-17,NOKIA,TRK,TARAKAN,TARAKAN,6,,117.59438,3.30287
,,,,,GPON03-D6-TSL-3PALAS,,,,,,,,,TSL,C320v2,,TSL,TANJUNG SELOR,TARAKAN,6,,117.64166,3.24442
,,,,,GPON03-D6-TSL-4,,,,,,,,,TSL,AN6000-17,NOKIA,TSL,TANJUNG SELOR,TARAKAN,6,,117.64166,3.24442
,,,,,GPON03-D6-TSN-4,,,,,,,,,TSN,AN6000-17,CISCO,TSN,TANJUNGSANTAN,SAMARINDA,6,,117.166,-0.5589
,,,,,GPON03-D6-ULI-2,,,,,,,,,ULI,MA5600T,HUAWEI,ULI,ULIN,BANJARMASIN,6,,114.61059,-3.33031
,,,,,GPON03-D7-ABE-3,,,,,,,,,ABE,C600,HUAWEI,ABE,ABEWAENA,JAYAPURA,7,,140.5803,-2.62972
,,,,,GPON03-D7-ABE-3KOY,,,,,,,,,ABE,C320v2,,ABE,ABEWAENA,JAYAPURA,7,,140.5803,-2.62972
,,,,,GPON03-D7-ABO-3,,,,,,,,,ABO,C300v2,HUAWEI,ABO,AMBON,AMBON,7,,128.1849,-3.69592
,,,,,GPON03-D7-AMD-5TAT,,,,,,,,,AMD,7360 ISAM FX R5.6,HUAWEI,AMD,AIRMADIDI,MENADO,7,,124.9832,1.42361
,,,,,GPON03-D7-AMR-4MTL,,,,,,,,,AMR,AN5516-04,HUAWEI,AMR,AMURANG,MENADO,7,,124.57355,1.18581
,,,,,GPON03-D7-ANT-4,,,,,,,,,ANT,AN5116-06B,HUAWEI,ANT,ANTANG,MAKASAR,7,,119.4782,-5.16663
,,,,,GPON03-D7-APN-4UET,,,,,,,,,APN,,HUAWEI,APN,AMPANA,PALU,7,,121.5326,-0.88151
,,,,,GPON03-D7-BAH-3,,,,,,,,,BAH,C300v2,HUAWEI,BAH,BAHU,MENADO,7,,124.825,1.45188
,,,,,GPON03-D7-BAL-3,,,,,,,,,BAL,C300v2,HUAWEI,BAL,BALAIKOTA,MAKASAR,7,,119.408,-5.13458
,,,,,GPON03-D7-BBU-4PSRWAJO,,,,,,,,,BBU,AN5516-04,HUAWEI,BBU,BAUBAU,KENDARI,7,,122.6136,-5.45921
,,,,,GPON03-D7-BEO-4RAN,,,,,,,,,BEO,,,BEO,BEO,MENADO,7,,126.78905,4.22725
,,,,,GPON03-D7-BIA-3,,,,,,,,,BIA,C600,HUAWEI,BIA,BIAK,SORONG,7,,136.0906,-1.18687
,,,,,GPON03-D7-BIT-5KLA,,,,,,,,,BIT,7360 ISAM FX R5.6,HUAWEI,BIT,BITUNG,MENADO,7,,125.2017,1.45049
,,,,,GPON03-D7-BKU-4BDP,,,,,,,,,BKU,AN6000-2,,BKU,STO BUNGKU,PALU,7,,120.88771,-3.50605
,,,,,GPON03-D7-BOR-4BOR,,,,,,,,,BOR,,HUAWEI,BOR,BOROKO,MENADO,7,,123.25969,0.9054
,,,,,GPON03-D7-BTN-4,,,,,,,,,BTN,AN6000-17,HUAWEI,BTN,BANTAENG,MAKASAR,7,,119.9488,-5.54798
,,,,,GPON03-D7-DGL-5TSL,,,,,,,,,DGL,,HUAWEI,DGL,DONGGALA,PALU,7,,119.7407,-0.67301
,,,,,GPON03-D7-GTL-3,,,,,,,,,GTL,C300v2,HUAWEI,GTL,GORONTALO,GORONTALO,7,,123.058,0.55161
,,,,,GPON03-D7-ISM-4,,,,,,,,,ISM,AN6000-17,HUAWEI,ISM,ISIMU,GORONTALO,7,,122.8563,0.65346
,,,,,GPON03-D7-JLL-4,,,,,,,,,JLL,,HUAWEI,JLL,JAILOLO,MENADO,7,,127.41579,1.0521
,,,,,GPON03-D7-JPA-3,,,,,,,,,JPA,C300v2,HUAWEI,JAP,JAYAPURA,JAYAPURA,7,,140.7066,-2.54256
,,,,,GPON03-D7-KDR-4,,,,,,,,,KDR,AN5116-06B,HUAWEI,KDR,KENDARI,KENDARI,7,,122.5728,-3.96809
,,,,,GPON03-D7-KIM-5,,,,,,,,,KIM,7360 ISAM FX R5.6,HUAWEI,KIM,KIMA,MAKASAR,7,,119.498,-5.10477
,,,,,GPON03-D7-KKA-3WOL,,,,,,,,,KKA,C320v2,HUAWEI,KKA,KOLAKA,KENDARI,7,,120.88782,-3.50626
,,,,,GPON03-D7-KOL-3BET,,,,,,,,,KOL,C620,,KOL,KOLONODALE,PALU,7,,121.2992,-2.03975
,,,,,GPON03-D7-KOR-4,,,,,,,,,KOR,,HUAWEI,KOR,KOTARAJA,PALU,7,,120.7342,0.54889
,,,,,GPON03-D7-KTG-4,,,,,,,,,KTG,AN6000-17,HUAWEI,KTG,KOTAMOBAGU,MENADO,7,,124.3111,0.7369
,,,,,GPON03-D7-KWD-3IGT,,,,,,,,,KWD,C320v2,HUAWEI,KWD,KWANDANG,GORONTALO,7,,122.8898,0.86327
,,,,,GPON03-D7-KWD-4,,,,,,,,,KWD,AN6000-17,HUAWEI,KWD,KWANDANG,GORONTALO,7,,122.8898,0.86327
,,,,,GPON03-D7-LAN,,,,,,,,,LAN,OTHER,,LAN,LANGOAN,MENADO,7,,124.81426,1.37713
,,,,,GPON03-D7-LAN-4TAR,,,,,,,,,LAN,AN5516-04,HUAWEI,LAN,LANGOAN,MENADO,7,,124.81426,1.37713
,,,,,GPON03-D7-LSS-4TOB,,,,,,,,,LSS,,HUAWEI,LSS,STO LASUSUA,KENDARI,7,,120.88227,-3.49466
,,,,,GPON03-D7-LWU-3BBG,,,,,,,,,LWU,C320v2,HUAWEI,LWU,LUWUK,PALU,7,,122.79099,-0.95939
,,,,,GPON03-D7-MAK-4,,,,,,,,,MAK,,HUAWEI,MAK,MAKALE,PAREPARE,7,,119.85526,-3.09442
,,,,,GPON03-D7-MAM-4,,,,,,,,,MAM,AN5116-06B,HUAWEI,MAM,MAMUNU,PAREPARE,7,,118.8394,-2.71327
,,,,,GPON03-D7-MAR-4,,,,,,,,,MAR,AN5116-06B,HUAWEI,MAR,MAROS,MAKASAR,7,,119.5719,-5.00314
,,,,,GPON03-D7-MAT-5,,,,,,,,,MAT,7360 ISAM FX R5.6,HUAWEI,MAT,MATOANGIN,MAKASAR,7,,119.4139,-5.16107
,,,,,GPON03-D7-MDG-3BBN,,,,,,,,,MDG,C320v2,HUAWEI,MDG,MANDONGAN,KENDARI,7,,122.5129,-3.96472
,,,,,GPON03-D7-MDO-5,,,,,,,,,MDO,7360 ISAM FX R5.6,HUAWEI,MDO,MANADO B,MENADO,7,,124.8433,1.48702
,,,,,GPON03-D7-MRA-3RAN,,,,,,,,,MRA,C320v2,HUAWEI,MRS,MARISA,GORONTALO,7,,121.9312,0.4675
,,,,,GPON03-D7-MRK-3KUP,,,,,,,,,MRK,C320v2,HUAWEI,MRK,MERAUKE,JAYAPURA,7,,140.3945,-8.48961
,,,,,GPON03-D7-MSH-3GBA,,,,,,,,,MSH,C320v2,HUAWEI,MSH,MASOHI,AMBON,7,,128.95,-3.3
,,,,,GPON03-D7-MWR-3,,,,,,,,,MWR,C600,HUAWEI,MWR,MANOKWARI,SORONG,7,,134.0374,-0.87055
,,,,,GPON03-D7-NAB-3TGI,,,,,,,,,NAB,C620,,NAB,NABIRE,SORONG,7,,135.4956,-3.36186
,,,,,GPON03-D7-NML-3,,,,,,,,,NML,OTHER,,NML,NAMLEA,AMBON,7,,127.0999,-3.23481
,,,,,GPON03-D7-NMR-3,,,,,,,,,NMR,,,,,,7,,119.42804,-5.17243
,,,,,GPON03-D7-PAO,,,,,,,,,PAO,OTHER,,PAO,MDF-PAO,AMBON,7,,128.2512,-3.63307
,,,,,GPON03-D7-PAO-3HTU,,,,,,,,,PAO,C320v2,HUAWEI,PAO,MDF-PAO,AMBON,7,,128.2512,-3.63307
,,,,,GPON03-D7-PGI-4SBS,,,,,,,,,PGI,AN5516-04,HUAWEI,PGI,PARIGI,PALU,7,,120.2191,-0.87449
,,,,,GPON03-D7-PIK-5,,,,,,,,,PIK,7360 ISAM FX R5.6,HUAWEI,PIK,PANIKI,MENADO,7,,124.8431251,1.4873467
,,,,,GPON03-D7-PIN-4,,,,,,,,,PIN,AN6000-17,HUAWEI,PIN,PINRANG,PAREPARE,7,,119.6463,-3.79202
,,,,,GPON03-D7-PKN-4,,,,,,,,,PKN,AN5116-06B,HUAWEI,PKN,PANGKEP,MAKASAR,7,,119.548,-4.83537
,,,,,GPON03-D7-PLA-4,,,,,,,,,PLA,AN5116-06B,HUAWEI,PLA,PALU BIROBULI,PALU,7,,119.89182,-0.9274
,,,,,GPON03-D7-PLB-3BOR,,,,,,,,,PLB,C320v2,HUAWEI,PLB,PALU B,PALU,7,,119.87043,-0.89565
,,,,,GPON03-D7-PLP-4,,,,,,,,,PLP,AN5116-06B,HUAWEI,PLP,PALOPO,PAREPARE,7,,120.1923,-3.00536
,,,,,GPON03-D7-PMA-4TAN,,,,,,,,,PMA,,HUAWEI,PMA,POMALAA,KENDARI,7,,121.5974,-4.04828
,,,,,GPON03-D7-PNK-5,,,,,,,,,PNK,7360 ISAM FX R5.6,HUAWEI,PNK,PANAKUKANG,MAKASAR,7,,119.43942,-5.14042
,,,,,GPON03-D7-PSO-4,,,,,,,,,PSO,,HUAWEI,PSO,POSO,PALU,7,,120.7581,-1.39126
,,,,,GPON03-D7-RAH-5TON,,,,,,,,,RAH,7360 ISAM FX R6.0,HUAWEI,RAH,RAHA,KENDARI,7,,122.7221,-4.82925
,,,,,GPON03-D7-RTP-3,,,,,,,,,RTP,OTHER,,RTP,RANTEPAO,PAREPARE,7,,119.8976,-2.97344
,,,,,GPON03-D7-SFI-4,,,,,,,,,SFI,AN5116-06B,HUAWEI,SFI,SOFIFI,MENADO,7,,127.56143,0.73507
,,,,,GPON03-D7-SIN-4,,,,,,,,,SIN,,,SIN,SINJAI,MAKASAR,7,,120.2535,-5.12657
,,,,,GPON03-D7-SLY-4,,,,,,,,,SLY,AN6000-17,HUAWEI,SLY,SELAYAR,MAKASAR,7,,120.4599,-6.1192
,,,,,GPON03-D7-SML-3BTY,,,,,,,,,SML,C620,HUAWEI,SML,SAUMLAKI,AMBON,7,,131.3074,-7.96674
,,,,,GPON03-D7-SNI-3,,,,,,,,,SNI,C600,HUAWEI,SNI,SENTANI,JAYAPURA,7,,140.5125,-2.56556
,,,,,GPON03-D7-SON-3DOM,,,,,,,,,SON,C320v2,,SON,SORONG,SORONG,7,,130.7148,-0.96971
,,,,,GPON03-D7-SRK-4,,,,,,,,,SRK,AN6000-17,,SRK,SOROAKO,PAREPARE,7,,121.2723,-2.55165
,,,,,GPON03-D7-SSI-4,,,,,,,,,SSI,,,SSI,SOASIU,MENADO,7,,127.445,0.6611
,,,,,GPON03-D7-SUD-5,,,,,,,,,SUD,7360 ISAM FX R5.6,HUAWEI,SUD,SUDIANG,MAKASAR,7,,119.525,-5.06919
,,,,,GPON03-D7-SUG-3,,,,,,,,,SUG,C300v2,HUAWEI,SUG,SUNGGUMINASA,MAKASAR,7,,119.4154,-5.16115
,,,,,GPON03-D7-TDN-4REM,,,,,,,,,TDN,AN5516-04,HUAWEI,TDN,TONDANO,MENADO,7,,124.8558,1.29472
,,,,,GPON03-D7-TEN-4PEN,,,,,,,,,TEN,,,TEN,TENTENA,PALU,7,,120.6912,-1.79596
,,,,,GPON03-D7-THN-4,,,,,,,,,THN,,HUAWEI,THN,TAHUNA,MENADO,7,,126.8084,4.20261
,,,,,GPON03-D7-TIM-3,,,,,,,,,TIM,C600,HUAWEI,TIM,TIMIKA,JAYAPURA,7,,136.88804,-4.54718
,,,,,GPON03-D7-TMA-5,,,,,,,,,TMA,7360 ISAM FX R5.6,HUAWEI,TMA,TAMALANREA,MAKASAR,7,,119.5104,-5.13625
,,,,,GPON03-D7-TMH-4,,,,,,,,,TMH,AN6000-17,HUAWEI,TMH,TOMOHON,MENADO,7,,124.8379,1.3354
,,,,,GPON03-D7-TNT-4,,,,,,,,,TNT,AN5116-06B,HUAWEI,TNT,TERNATE,MENADO,7,,127.3784,0.78731
,,,,,GPON03-D7-TOB-4,,,,,,,,,TOB,,HUAWEI,TOB,TOBELO,MENADO,7,,128.0078,1.73019
,,,,,GPON03-D7-TOL-4GLP,,,,,,,,,TOL,AN6000-2,HUAWEI,TOL,TOLITOLI,PALU,7,,120.8196,1.0397
,,,,,GPON03-D7-TUA-3DBT,,,,,,,,,TUA,C320v2,HUAWEI,TUA,TUAL,AMBON,7,,132.7413,-5.65213
,,,,,GPON03-D7-TUT,,,,,,,,,TUT,OTHER,,TUT,TUTUYAN,MENADO,7,,124.61252,0.75695
,,,,,GPON03-D7-TUT-3BEL,,,,,,,,,TUT,C320v2,HUAWEI,TUT,TUTUYAN,MENADO,7,,124.61252,0.75695
,,,,,GPON03-D7-TWL-4TYA,,,,,,,,,TWL,OTHER,HUAWEI,TWL,TAWAELI,PALU,7,,119.86472,-0.7201
,,,,,GPON03-D7-UNH-4,,,,,,,,,UNH,AN6000-17,HUAWEI,UNH,UNAAHA,KENDARI,7,,122.042,-3.8413
,,,,,GPON03-D7-WHA-3KOB,,,,,,,,,WHA,OTHER,,WHA,WAHAI,AMBON,7,,129.49177,-2.79569
,,,,,GPON04-D1-ARK-3,,,,,,,,,ARK,C300v2,NOKIA,ARK,ARENGKA,RIDAR,1,,101.41907,0.46632
,,,,,GPON04-D1-BDS-3,,,,,,,,,BDS,,NOKIA,DGS,BATAM BUKIT DANGAS STPR,RIKEP,1,,103.939,1.12389
,,,,,GPON04-D1-BJI-2,,,,,,,,,BJI,MA5800-X17,ZTE,BJI,BINJAI,MEDAN,1,,98.4956,3.61021
,,,,,GPON04-D1-BKR-3,,,,,,,,,BKR,C600,NOKIA,BKR,BUKIT RAYA,RIDAR,1,,101.45286,0.43873
,,,,,GPON04-D1-BNA-3,,,,,,,,,BNA,C300v2,NOKIA,BNA,BANDA ACEH CENTRUM,ACEH,1,,95.31973,5.5525
,,,,,GPON04-D1-BNC-2,,,,,,,,,BNC,MA5600T,HUAWEI,BNC,MDF BENGKULU CENTRUM,BENGKULU,1,,102.2656,-3.79667
,,,,,GPON04-D1-BTC-2,,,,,,,,,BTC,MA5600T,HUAWEI,BTC,BATAM CENTRE,RIKEP,1,,104.05114,1.11527
,,,,,GPON04-D1-CTD-2,,,,,,,,,CTD,MA5600T,HUAWEI,CTD,CINTA DAMAI,MEDAN,1,,98.62658,3.59223
,,,,,GPON04-D1-DAR-2,,,,,,,,,DAR,,NOKIA,DAR,MDF DARUSSALAM,ACEH,1,,95.3365,5.56958
,,,,,GPON04-D1-DUM-3,,,,,,,,,DUM,OTHER,,DUM,DUMAI,RIDAR,1,,101.44574,1.67862
,,,,,GPON04-D1-JMB-2,,,,,,,,,JMB,MA5600T,HUAWEI,JMB,JAMBI,JAMBI,1,,103.6176,-1.59317
,,,,,GPON04-D1-JMI-3,,,,,,,,,JMI,,NOKIA,JMI,MDF TELANAI PURA,JAMBI,1,,103.58953,-1.60657
,,,,,GPON04-D1-KDT-3,,,,,,,,,KDT,C300v2,NOKIA,KDT,KEDATON,LAMPUNG,1,,105.2622,-5.37859
,,,,,GPON04-D1-KTU-3,,,,,,,,,KTU,C600,,KTU,KENTEN UJUNG,PALEMBANG,1,,104.76915,-2.93456
,,,,,GPON04-D1-LBJ-3,,,,,,,,,LBJ,C300v2,NOKIA,LBJ,LUBUK BAJA,RIKEP,1,,104.0186,1.13517
,,,,,GPON04-D1-LSM-2,,,,,,,,,LSM,MA5800-X17,NOKIA,LSM,LHOKSEUMAWE,ACEH,1,,97.14528,5.18222
,,,,,GPON04-D1-LTM-2,,,,,,,,,LTM,MA5800-X17,NOKIA,LTM,LAMTEUMEN,ACEH,1,,95.29335,5.5281
,,,,,GPON04-D1-MDC-2,,,,,,,,,MDC,MA5600T,HUAWEI,MDC,MEDAN CENTRUM,MEDAN,1,,98.70161,3.56844
,,,,,GPON04-D1-MET-2,,,,,,,,,MET,MA5800-X17,,MET,METRO,LAMPUNG,1,,105.3094,-5.11389
,,,,,GPON04-D1-PBB-2,,,,,,,,,PBB,MA5800-X17,NOKIA,PBB,PAKANBARU,RIDAR,1,,101.38701,0.51535
,,,,,GPON04-D1-PDB-2,,,,,,,,,PDB,MA5800-X17,ZTE,PDB,PADANG BULAN,MEDAN,1,,98.63285,3.55566
,,,,,GPON04-D1-PDC-2,,,,,,,,,PDC,MA5600T,HUAWEI,PDC,PADANG CENTRUM,PADANG,1,,100.3533,-0.95278
,,,,,GPON04-D1-PDW-3,,,,,,,,,PDW,C600,NOKIA,PDW,MDF PAGAR DEWA,BENGKULU,1,,102.31925,-3.84364
,,,,,GPON04-D1-PGC-3,,,,,,,,,PGC,C300v2,NOKIA,PGC,PALEMBANG CENTRUM,PALEMBANG,1,,104.74832,-2.97792
,,,,,GPON04-D1-PGP-2,,,,,,,,,PGP,MA5600T,HUAWEI,PGP,PANGKAL PINANG,PANGKAL PINANG,1,,106.1131,-2.1175
,,,,,GPON04-D1-PMS-2,,,,,,,,,PMS,MA5800-X17,NOKIA,PMS,PEMATANG SUMUT CENTRUM,SUMUT,1,,99.06259,2.95809
,,,,,GPON04-D1-PUB-2,,,,,,,,,PUB,MA5600T,HUAWEI,PUB,PULAU BRAYAN,MEDAN,1,,98.68111,3.62763
,,,,,GPON04-D1-SBU-3,,,,,,,,,SBU,C600,NOKIA,SBU,SEBERANG ULU,PALEMBANG,1,,104.77025,-3.00335
,,,,,GPON04-D1-SKI-2,,,,,,,,,SKI,MA5600T,HUAWEI,SKI,SUKARAMAI,MEDAN,1,,98.70145,3.56833
,,,,,GPON04-D1-SLU-3,,,,,,,,,SLU,C300v2,NOKIA,SLU,SAGULUNG,RIKEP,1,,103.95711,1.04672
,,,,,GPON04-D1-SPM-2,,,,,,,,,SPM,MA5600T,HUAWEI,SPM,SIMPANG LIMUN MEDAN,MEDAN,1,,105.24787,-4.22752
,,,,,GPON04-D1-TBK-3,,,,,,,,,TBK,,,TBK,TANJUNG BALAI KARIMUN,RIKEP,1,,103.4389,0.99039
,,,,,GPON04-D1-TJK-2,,,,,,,,,TJK,MA5600T,HUAWEI,TJK,TANJUNG KARANG,LAMPUNG,1,,105.2563,-5.41084
,,,,,GPON04-D1-TJM-2,,,,,,,,,TJM,MA5800-X17,ZTE,TJM,TANJUNG MULIA,MEDAN,1,,98.67171,3.67839
,,,,,GPON04-D1-TJN-3,,,,,,,,,TJN,,NOKIA,TJN,TANJUNG PANDAN,PANGKAL PINANG,1,,107.6355,-2.74444
,,,,,GPON04-D1-TLK-3,,,,,,,,,TLK,C300v2,NOKIA,TLK,TALANG KELAPA,PALEMBANG,1,,104.72288,-2.93876
,,,,,GPON04-D1-TMU-4,,,,,,,,,TMU,,ZTE,TMU,TEMBUNG,MEDAN,1,,98.75431,3.59486
,,,,,GPON04-D1-ULK-2,,,,,,,,,ULK,MA5800-X17,NOKIA,ULK,ULAKKARANG,PADANG,1,,100.3506,-0.91083
,,,,,GPON04-D2-ANO-4,,,,,,,,,ANO,,,,,,2,,99.65528,2.57194
,,,,,GPON04-D2-BBL-2,,,,,,,,,BBL,,NOKIA,BBL,BABELAN,BEKASI,2,,107.0463,-6.17271
,,,,,GPON04-D2-BEK-2,,,,,,,,,BEK,MA5600T,HUAWEI,BEK,BEKASI,BEKASI,2,,107.02527,-6.24991
,,,,,GPON04-D2-BGG-2,,,,,,,,,BGG,MA5600T,HUAWEI,BGG,BANTAR GEBANG,BEKASI,2,,107.0059,-6.31667
,,,,,GPON04-D2-BIN-4,,,,,,,,,BIN,AN5116-06B,NOKIA,BIN,BINTARO,JAKSEL,2,,106.7567,-6.26194
,,,,,GPON04-D2-BJD-3,,,,,,,,,BJD,OTHER,,BJD,BOJONG GEDE,BOGOR,2,,106.8,-6.46667
,,,,,GPON04-D2-BLJ-4,,,,,,,,,BLJ,AN6000-17,NOKIA,BLJ,BALARAJA,SERANG,2,,106.4409,-6.21908
,,,,,GPON04-D2-BOO-3,,,,,,,,,BOO,C300v2,NOKIA,BOO,BOGOR,BOGOR,2,,106.79451,-6.59208
,,,,,GPON04-D2-CBI-2,,,,,,,,,CBI,MA5600T,HUAWEI,CBI,CIBINONG,BOGOR,2,,106.8555,-6.46486
,,,,,GPON04-D2-CIB-4,,,,,,,,,CIB,AN5116-06B,NOKIA,CIB,CIBITUNG,BEKASI,2,,107.0750085,-6.2713953
,,,,,GPON04-D2-CID-3MBS,,,,,,,,,CID,C300v2,NOKIA,CID,CIDENG,JAKPUS,2,,106.8153,-6.1631
,,,,,GPON04-D2-CIK-3,,,,,,,,,CIK,C600,NOKIA,CIK,CIKARANG,BEKASI,2,,107.1411,-6.25831
,,,,,GPON04-D2-CIL-2,,,,,,,,,CIL,MA5600T,HUAWEI,CIL,CILINCING,JAKUT,2,,106.925,-6.11965
,,,,,GPON04-D2-CKA-2,,,,,,,,,CKA,MA5600T,HUAWEI,CKA,CIKUPA,SERANG,2,,106.5223,-6.22811
,,,,,GPON04-D2-CKG-3,,,,,,,,,CKG,C300v2,NOKIA,CKG,CENGKARENG,JAKBAR,2,,106.7177,-6.14952
,,,,,GPON04-D2-CKL-3,,,,,,,,,CKL,C600,NOKIA,CKL,MDF CIKOKOL,TANGERANG,2,,106.63777,-6.201
,,,,,GPON04-D2-CLD-4,,,,,,,,,CLD,AN5116-06B,NOKIA,CLD,MDF CDG,TANGERANG,2,,106.7203,-6.23056
,,,,,GPON04-D2-CLG-2,,,,,,,,,CLG,MA5600T,HUAWEI,CLG,CILEGON,SERANG,2,,106.0523,-6.02074
,,,,,GPON04-D2-CLS-4,,,,,,,,,CLS,AN5116-06B,NOKIA,CLS,CILEUNGSI,BOGOR,2,,106.95889,-6.4003
,,,,,GPON04-D2-CNE-2,,,,,,,,,CNE,MA5600T,HUAWEI,CNE,CINERE,BOGOR,2,,106.77843,-6.3443
,,,,,GPON04-D2-CPA-4,,,,,,,,,CPA,AN5116-06B,NOKIA,CPA,CIPUTAT,TANGERANG,2,,106.7497,-6.33611
,,,,,GPON04-D2-CPD-3,,,,,,,,,CPD,C300v2,,CPD,CIPONDOH,TANGERANG,2,,106.6627,-6.18461
,,,,,GPON04-D2-CPE-4,,,,,,,,,CPE,AN5116-06B,NOKIA,CPE,CIPETE,JAKSEL,2,,106.7878,-6.29361
,,,,,GPON04-D2-CPP-4,,,,,,,,,CPP,AN5116-06B,NOKIA,CPP,CEMPAKA PUTIH,JAKPUS,2,,106.8594,-6.17393
,,,,,GPON04-D2-CPP-4IOC,,,,,,,,,CPP,AN5116-06B,NOKIA,CPP,CEMPAKA PUTIH,JAKPUS,2,,106.8594,-6.17393
,,,,,GPON04-D2-CSL-3,,,,,,,,,CSL,C600,NOKIA,CSL,CISALAK,BOGOR,2,,106.86648,-6.38631
,,,,,GPON04-D2-CSN-3,,,,,,,,,CSN,C600,NOKIA,CSN,CIANGSANA,BOGOR,2,,106.95652,-6.36375
,,,,,GPON04-D2-CUG-3,,,,,,,,,CUG,C600,NOKIA,CUG,CURUG,TANGERANG,2,,106.55955,-6.25703
